date,rolling_return_annual,rolling_volatility_annual,rolling_sharpe,rolling_max_drawdown
2025-06-04,0.12998833062104942,0.24093670394481337,0.5395123635908263,-15.071257124173815
2025-06-05,0.1531404598826935,0.2404958506569041,0.6367696551287555,-15.071257124173815
2025-06-06,0.1969051715441732,0.24097365824291414,0.8171232199400086,-15.071257124173815
2025-06-09,0.23545515733220215,0.23991506360953385,0.9814104783158165,-15.071257124173815
2025-06-10,0.17161415808968325,0.2373665325248045,0.7229922275236919,-15.071257124173815
2025-06-11,0.11643595632509864,0.2363997493115985,0.4925384086242173,-15.071257124173815
2025-06-12,0.16116253502716757,0.23638226218035568,0.6817877684248713,-15.071257124173815
2025-06-13,0.08286499787485836,0.23681365151120207,0.3499164737592781,-15.071257124173815
2025-06-16,0.10206076292425212,0.2367786095482019,0.4310387797233653,-15.071257124173815
2025-06-17,0.11663344701771755,0.23636477340449946,0.49344682516678817,-15.071257124173815
2025-06-18,0.053561360178325405,0.23384362273622328,0.22904776940931537,-15.071257124173815
2025-06-19,0.06223892684263729,0.23378993460321373,0.2662173072090065,-15.071257124173815
2025-06-20,0.0673244675175253,0.2337546025062411,0.2880134414282935,-15.071257124173815
2025-06-23,0.11763228334323134,0.2344004834486858,0.5018431771664115,-15.071257124173815
2025-06-24,0.17028825874880973,0.2340419589071964,0.7275971349066231,-15.071257124173815
2025-06-25,0.09326023318478793,0.23540262018098854,0.3961733013552912,-15.071257124173815
2025-06-26,0.11644739002168303,0.23604720586467456,0.4933224674069733,-15.071257124173815
2025-06-27,0.09917090281495573,0.23569983357366014,0.4207508393677468,-15.071257124173815
2025-06-30,0.2527924300349135,0.22431880602263157,1.126933735593302,-15.071257124173815
2025-07-01,0.4968828669854778,0.1958918088351545,2.5365168147669266,-15.071257124173815
2025-07-02,0.5721088430909844,0.19188929801055518,2.981452582412984,-15.071257124173815
2025-07-03,0.6663010979548533,0.18854227347571564,3.533961300411885,-11.737403263994105
2025-07-04,0.3886480586776826,0.13473541039995968,2.8845279613131227,-11.737403263994105
2025-07-07,0.4626204459122944,0.12432479441706192,3.721063429716043,-10.300442071537825
2025-07-08,0.3890468666222868,0.12076404717934151,3.221545449238961,-9.773157183036831
2025-07-09,0.33647742285338844,0.11806180704466417,2.850010780591348,-9.773157183036831
2025-07-10,0.35341437766801415,0.11804616076666549,2.993865919676849,-9.773157183036831
2025-07-11,0.3696112599186672,0.11712910130616797,3.1555886265406157,-9.773157183036831
2025-07-14,0.34933662229379003,0.11619115125469025,3.0065682155781936,-9.773157183036831
2025-07-15,0.3585632027535346,0.11473623106375896,3.125108777141903,-7.67502836687001
2025-07-16,0.2832754229941488,0.10569316922769732,2.6801677446522754,-7.125268973942238
2025-07-17,0.2864033696230488,0.10584945374616869,2.705761432740652,-6.374141934468092
2025-07-18,0.24911543795484928,0.1046139074708886,2.381284133031469,-6.374141934468092
2025-07-21,0.23162939620952158,0.1052698296472331,2.20033980282602,-5.942731105814792
2025-07-22,0.2616546092331044,0.10733891458286814,2.4376491065698356,-5.739686665047561
2025-07-23,0.27498667465466436,0.10776424209524009,2.5517432249153305,-5.739686665047561
2025-07-24,0.28071094793093415,0.10773033742609762,2.605681506599756,-5.739686665047561
2025-07-25,0.35514119799830707,0.11239724850586592,3.1596965470179863,-4.998764447653334
2025-07-28,0.26545333972788043,0.10981601742427952,2.4172552051518,-4.998764447653334
